episode_id,episode_seed,step,kernel,matrix_size,block_size,reg_cap,time_ms,baseline_ms,speedup,reward,cupti_ok,cupti_reason,cupti_achieved_occupancy_norm,cupti_l2_hit_rate_norm,cupti_dram_bw_pct_norm,cupti_sm_active_pct_norm,nvml_gpu_util_norm,nvml_mem_util_norm,nvml_mem_used_frac,nvml_temp_norm
2,2,4,reduction,256,256,64,0.08683519959449768,0.09379839897155762,1.0801886724459278,0.08018867244592776,True,ok,0.8021000027656555,0.07559999823570251,0.1428000032901764,0.6047999858856201,0.009999999776482582,0.0,0.1399707794189453,0.6399999856948853
2,2,5,reduction,256,128,32,0.08069120049476623,0.09379839897155762,1.162436528350344,0.16243652835034394,True,ok,0.7928000092506409,0.1005999967455864,0.15889999270439148,0.5902000069618225,0.07000000029802322,0.009999999776482582,0.1399707794189453,0.6399999856948853
2,2,6,reduction,256,256,32,0.08970879912376403,0.09379839897155762,1.045587499640381,0.04558749964038089,True,ok,0.7997999787330627,0.07559999823570251,0.14219999313354492,0.6068999767303467,0.0,0.0,0.1399707794189453,0.6399999856948853
2,2,7,reduction,256,128,32,0.22056960165500641,0.09379839897155762,0.425255331050867,-0.574744668949133,True,ok,0.7961999773979187,0.10080000013113022,0.15230000019073486,0.5903000235557556,0.18000000715255737,0.0,0.1415424346923828,0.6399999856948853
2,2,8,reduction,256,128,0,0.12820480167865753,0.09379839897155762,0.7316293753697402,-0.26837062463025985,True,ok,0.7949000000953674,0.1006999984383583,0.1574999988079071,0.5892000198364258,0.05000000074505806,0.009999999776482582,0.1415424346923828,0.6399999856948853
2,2,9,reduction,256,256,0,0.16814079880714417,0.09379839897155762,0.5578562706790959,-0.44214372932090407,True,ok,0.8023999929428101,0.07540000230073929,0.14650000631809235,0.5924999713897705,0.0,0.0,0.1410541534423828,0.6399999856948853
3,3,0,reduction,512,128,0,0.1243136003613472,0.11837439797818661,0.9522240336866048,-0.0477759663133952,True,ok,0.8424000144004822,0.07180000096559525,0.21310000121593475,0.7734000086784363,0.009999999776482582,0.0,0.1419086456298828,0.6399999856948853
3,3,1,reduction,512,128,32,0.1038335993885994,0.11837439797818661,1.140039434972951,0.14003943497295102,True,ok,0.8439000248908997,0.07129999995231628,0.2102999985218048,0.7782999873161316,0.05000000074505806,0.009999999776482582,0.1419086456298828,0.6399999856948853
3,3,2,reduction,512,64,0,0.32972800433635713,0.11837439797818661,0.3590062003269589,-0.640993799673041,True,ok,0.5575000047683716,0.12229999899864197,0.1972000002861023,0.6513000130653381,0.0,0.0,0.1423969268798828,0.6399999856948853
3,3,3,reduction,512,64,64,0.13152000010013581,0.11837439797818661,0.9000486457425448,-0.09995135425745516,True,ok,0.5576000213623047,0.12269999831914902,0.1988999992609024,0.6553999781608582,0.0,0.0,0.1423969268798828,0.6399999856948853
3,3,4,reduction,512,256,64,0.11059200018644333,0.11837439797818661,1.0703703502841362,0.07037035028413618,True,ok,0.847000002861023,0.04410000145435333,0.1899999976158142,0.7777000069618225,0.009999999776482582,0.0,0.1413593292236328,0.6399999856948853
3,3,5,reduction,512,128,0,0.15913599729537964,0.11837439797818661,0.7438568268024641,-0.2561431731975359,True,ok,0.8447999954223633,0.0714000016450882,0.21480000019073486,0.7749999761581421,0.05999999865889549,0.009999999776482582,0.1418476104736328,0.6499999761581421
3,3,6,reduction,512,128,0,0.11489280164241791,0.11837439797818661,1.0303029979772318,0.030302997977231794,True,ok,0.8425999879837036,0.07050000131130219,0.2800999879837036,0.7793999910354614,0.20999999344348907,0.009999999776482582,0.12600135803222656,0.6499999761581421
3,3,7,reduction,512,128,64,0.14254080057144164,0.11837439797818661,0.8304597526015521,-0.16954024739844786,True,ok,0.8428999781608582,0.07119999825954437,0.23489999771118164,0.7739999890327454,0.25,0.009999999776482582,0.12048530578613281,0.6499999761581421
3,3,8,reduction,512,128,0,0.13025280088186264,0.11837439797818661,0.9088050097713479,-0.09119499022865207,True,ok,0.8432000279426575,0.07010000199079514,0.27810001373291016,0.7746999859809875,0.2199999988079071,0.009999999776482582,0.11988067626953125,0.6499999761581421
3,3,9,reduction,512,256,64,0.2265088066458702,0.11837439797818661,0.5226039540407639,-0.4773960459592361,True,ok,0.848800003528595,0.04399999976158142,0.19169999659061432,0.7799000144004822,0.1899999976158142,0.0,0.12510108947753906,0.6499999761581421
4,4,0,softmax,256,64,64,0.1998719960451126,0.20971519947052003,1.049247536524255,0.049247536524255064,True,ok,0.42329999804496765,0.5260000228881836,0.01209999993443489,0.38339999318122864,0.27000001072883606,0.009999999776482582,0.127471923828125,0.6600000262260437
4,4,1,softmax,256,64,0,0.22179840207099916,0.20971519947052003,0.9455216877684663,-0.054478312231533654,True,ok,0.42399999499320984,0.34389999508857727,0.021299999207258224,0.3824999928474426,0.18000000715255737,0.0,0.12949562072753906,0.6600000262260437
4,4,2,softmax,256,64,64,0.2656256020069122,0.20971519947052003,0.7895142557269865,-0.21048574427301348,True,ok,0.42399999499320984,0.5205000042915344,0.035999998450279236,0.3833000063896179,0.27000001072883606,0.009999999776482582,0.13204383850097656,0.6600000262260437
4,4,3,softmax,256,128,32,0.21155839711427687,0.20971519947052003,0.991287523119391,-0.008712476880609055,True,ok,0.7452999949455261,0.5403000116348267,0.038600001484155655,0.607699990272522,0.1899999976158142,0.009999999776482582,0.1372089385986328,0.6600000262260437
4,4,4,softmax,256,128,64,0.2746367961168289,0.20971519947052003,0.763609255699693,-0.23639074430030704,True,ok,0.7368999719619751,0.5202999711036682,0.017500000074505806,0.5648999810218811,0.1899999976158142,0.009999999776482582,0.1353473663330078,0.6600000262260437
4,4,5,softmax,256,256,64,0.15974399745464324,0.20971519947052003,1.312820530424408,0.31282053042440805,True,ok,0.890500009059906,0.5205000042915344,0.014299999922513962,0.4745999872684479,0.10000000149011612,0.029999999329447746,0.1353473663330078,0.6600000262260437
4,4,6,softmax,256,64,64,0.24739840030670165,0.20971519947052003,0.8476821160142286,-0.1523178839857714,True,ok,0.42329999804496765,0.5260000228881836,0.012400000356137753,0.3822000026702881,0.0,0.0,0.1349964141845703,0.6600000262260437
4,4,7,softmax,256,64,0,0.17858560085296632,0.20971519947052003,1.1743119180318655,0.17431191803186552,True,ok,0.4239000082015991,0.5212000012397766,0.012299999594688416,0.38179999589920044,0.0,0.0,0.1349964141845703,0.6600000262260437
4,4,8,softmax,256,128,64,0.13844479918479918,0.20971519947052003,1.5147929045033142,0.5147929045033142,True,ok,0.7419000267982483,0.5166000127792358,0.020099999383091927,0.6198999881744385,0.07999999821186066,0.009999999776482582,0.1354846954345703,0.6600000262260437
4,4,9,softmax,256,128,64,0.13701119720935823,0.20971519947052003,1.5306427776852967,0.5306427776852967,True,ok,0.7415000200271606,0.5146999955177307,0.020600000396370888,0.5726000070571899,0.0,0.0,0.1345081329345703,0.6600000262260437
5,5,0,softmax,512,128,0,0.3602432072162628,0.42741760015487673,1.1864695616544616,0.1864695616544616,True,ok,0.8985000252723694,0.5145999789237976,0.03139999881386757,0.7215999960899353,0.0,0.0,0.1354846954345703,0.6499999761581421
5,5,1,softmax,512,128,0,0.3000320017337799,0.42741760015487673,1.4245733711236803,0.4245733711236803,True,ok,0.8977000117301941,0.5099999904632568,0.031099999323487282,0.7281000018119812,0.029999999329447746,0.0,0.1359729766845703,0.6499999761581421
5,5,2,softmax,512,128,0,0.31027200222015383,0.42741760015487673,1.3775577464176163,0.3775577464176163,True,ok,0.8981999754905701,0.5109000205993652,0.030700000002980232,0.7193999886512756,0.0,0.0,0.1364612579345703,0.6499999761581421
5,5,3,softmax,512,256,0,0.4349951982498169,0.42741760015487673,0.9825800419741912,-0.017419958025808757,True,ok,0.9190999865531921,0.5138000249862671,0.02019999921321869,0.48010000586509705,0.03999999910593033,0.009999999776482582,0.1369495391845703,0.6499999761581421
5,5,4,softmax,512,256,0,0.41943039894104006,0.42741760015487673,1.019042971692091,0.019042971692091015,True,ok,0.9211000204086304,0.5184000134468079,0.0203000009059906,0.4803999960422516,0.0,0.0,0.1349964141845703,0.6499999761581421
5,5,5,softmax,512,64,32,0.5183488011360169,0.42741760015487673,0.8245752651846504,-0.1754247348153496,True,ok,0.535099983215332,0.517300009727478,0.01759999990463257,0.3928999900817871,0.09000000357627869,0.019999999552965164,0.1354846954345703,0.6499999761581421
5,5,6,softmax,512,128,0,0.3581951975822449,0.42741760015487673,1.1932532960795426,0.19325329607954256,True,ok,0.8974999785423279,0.5120999813079834,0.03139999881386757,0.7253999710083008,0.009999999776482582,0.0,0.1359729766845703,0.6499999761581421
5,5,7,softmax,512,128,64,0.3229695975780487,0.42741760015487673,1.3233988689959808,0.3233988689959808,True,ok,0.8964999914169312,0.5110999941825867,0.03060000017285347,0.7269999980926514,0.0,0.0,0.1364612579345703,0.6499999761581421
5,5,8,softmax,512,64,64,0.5113856017589569,0.42741760015487673,0.835802960984305,-0.16419703901569505,True,ok,0.5357999801635742,0.5120000243186951,0.01720000058412552,0.39980000257492065,0.029999999329447746,0.0,0.1369495391845703,0.6499999761581421
5,5,9,softmax,512,64,0,0.5251071929931641,0.42741760015487673,0.8139625696584981,-0.18603743034150189,True,ok,0.5354999899864197,0.5163000226020813,0.01720000058412552,0.39640000462532043,0.07000000029802322,0.009999999776482582,0.1345081329345703,0.6499999761581421
